Ordem,OS,OS UNICA,FINAL,EQUIPE,RESPONSAVEL,CANAL,STATUS,CODIGO/CLIENTE,PRODUTO,QTD,DATA DE ENTREGA,SEMANA NO ANO,MES ENTREGA,ANO ENTREGA,ANO-MES entrega,CATEGORIA CONVERSOR,QUANTIDADE PONDERADA
7525.0,15656-2,15656,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6052,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL ANOTAÇÕES 14X21 CARAMELO,"120,0",08/11/2024,2024-45,11,2024,11-2024,Brochura,120
7526.0,15657-2,15657,2,EQ-5,CAIO,SITE,ENTREGA TOTAL,6694,"AGENDA PLANNER WIRE-O 2025 BOSSA NOVA SEMANAL OFFICE 15,5X9 BOEMIA","60,0",08/11/2024,2024-45,11,2024,11-2024,Wire-o com fita,120
7527.0,15226-2,15226,2,EQ-7,CASSIA,SITE,ENTREGA TOTAL,3732,CADERNETA REVISTA NOTAS MIX MIOLOS DIFERENTES KIT 4 UNIDADES 14X21 PRETO,"60,0",07/11/2024,2024-45,11,2024,11-2024,Kit de revistas,90
7528.0,15798-1,15798,2,EQ-6,ELIANE,PERSONALIZADO,ENTREGA TOTAL,p45,CICEROS$14x21$COURO SINTETICO,"10,00",11/11/2024,2024-46,11,2024,11-2024,Brochura,10
7529.0,15748-2,15748,2,EQ-5,CAIO,SITE,ENTREGA TOTAL,6397,"AGENDA PLANNER WIRE-O 2025 ASTRAL SEMANAL OFFICE 15,5X9 ECLIPSE CARAMELO","120,0",11/11/2024,2024-46,11,2024,11-2024,Wire-o com fita,240
7530.0,15858-2,15858,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,3106,CADERNETA CICEROS MINERAIS PONTADO 14X21 MARMORE BRANCO,"50,0",11/11/2024,2024-46,11,2024,11-2024,Brochura,50
7531.0,15495-1,15495,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,9062,REFIL CADERNO CRIATIVO ARGOLADO 40FLS POLEN 80G PAUTADO 17X24,"1.050,0",15/11/2024,2024-46,11,2024,11-2024,Refil,315
7532.0,14944-1,14944,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,555,CADERNO CRIATIVO ARGOLADO CLÁSSICA PAUTADO 17X24 PRETO,"200,0",12/11/2024,2024-46,11,2024,11-2024,Argolados,300
7533.0,15885-2,15885,2,EQ-6,ELIANE,SITE,ENTREGA TOTAL,6809,CADERNETA CICEROS ATELIÊ SEM PAUTA 14X21 OFF WHITE,"41,0",12/11/2024,2024-46,11,2024,11-2024,Brochura,41
7543.0,15787-2,15787,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,1811,CADERNO ESPIRAL CLÁSSICA PAUTADO 17X24 CARAMELO,"140,0",13/11/2024,2024-46,11,2024,11-2024,Wire-o Simples,140
7555.0,13825-2,13825,2,EQ-8,MARGO,SITE,ENTREGA TOTAL,3754,PLANNER PERMANENTE WIRE-O JÓIA NATURAL FINANCEIRO A5 INSECTA DIA,"50,00",13/03/2024,2024-11,3,2024,3-2024,Wire-o com fita,100
7556.0,13789-2,13789,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,951,PLANNER PERMANENTE CICEROS CADERNETA CLÁSSICA 14X21 PRETO,"30,00",15/03/2024,2024-11,3,2024,3-2024,Brochura,30
7559.0,13948-1,13948,1,EQ-8,MARGO,SITE,ENTREGA TOTAL,9086,REFIL CADERNO CRIATIVO ARGOLADO 40FLS POLEN 80G QUADRICULADO 17X24,"100,00",26/04/2024,2024-17,4,2024,4-2024,Refil,30
7560.0,13978-2,13978,2,EQ-4,SUELLEN,SITE,ENTREGA TOTAL,2382,CADERNO CRIATIVO ARGOLADO CLÁSSICA PAUTADO 17X24 CARAMELO,"50,00",26/04/2024,2024-17,4,2024,4-2024,Argolados,75
7561.0,15131-2,15131,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,8866,PLANNER PERMANENTE WIRE-O CLÁSSICA SEMANAL NOTAS A5 CAFÉ,"50,0",02/10/2024,2024-40,10,2024,10-2024,Wire-o sem fita,60
7562.0,15186-2,15186,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,7639,CADERNO ESPIRAL KEMILY PAUTADO 20X28 ORGANIZE CARAMELO 80 FLS,"40,0",18/09/2024,2024-38,9,2024,9-2024,Wire-o Simples,40
7563.0,14520-2,14520,2,EQ-7,CASSIA,SITE,ENTREGA TOTAL,5840,AGENDA PLANNER ARGOLADO 2025 CLÁSSICA SEMANAL A6 VERMELHO QUENTE,"18,0",16/08/2024,2024-33,8,2024,8-2024,Argolados,27
7564.0,14729-2,14729,2,EQ-6,ELIANE,SITE,ENTREGA TOTAL,1804,CADERNO ESPIRAL CLÁSSICA PAUTADO 17X24 PRETO,"30,0",24/07/2024,2024-30,7,2024,7-2024,Wire-o Simples,30
7569.0,16003-1,16003,1,EQ-5,CAIO,PERSONALIZADO,ENTREGA TOTAL,p45,CICEROS$14x21$COURO SINTETICO,"50,0",18/11/2024,2024-47,11,2024,11-2024,Brochura,50
7570.0,15995-1,15995,1,EQ-7,CASSIA,PERSONALIZADO,ENTREGA TOTAL,p156,REVISTA$14X21$POLICROMIA,"200,0",18/11/2024,2024-47,11,2024,11-2024,Revistas(Individuais),120
7571.0,15991-1,15991,1,EQ-5,CAIO,PERSONALIZADO,ENTREGA TOTAL,p47,CICEROS$14x21$POLICROMIA,"500,0",19/11/2024,2024-47,11,2024,11-2024,Brochura,500
7572.0,15983-1,15983,1,EQ-6,ELIANE,PERSONALIZADO,ENTREGA TOTAL,p47,CICEROS$14x21$POLICROMIA,"200,0",18/11/2024,2024-47,11,2024,11-2024,Brochura,200
7573.0,15721-1,15721,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,5857,AGENDA PLANNER ARGOLADO 2025 CLÁSSICA SEMANAL A6 CAFÉ,"30,0",18/11/2024,2024-47,11,2024,11-2024,Argolados,45
7574.0,15753-1,15753,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,5871,AGENDA PLANNER ARGOLADO 2025 CLÁSSICA SEMANAL NOTAS A5 VERDE OLIVA,"100,0",19/11/2024,2024-47,11,2024,11-2024,Argolados,150
7575.0,15757-1,15757,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,5949,AGENDA PLANNER ARGOLADO 2025 PÓLEN SEMANAL NOTAS A5 AROMAS AZUL,"80,0",19/11/2024,2024-47,11,2024,11-2024,Argolados,120
7576.0,15723-1,15723,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,5932,AGENDA PLANNER ARGOLADO 2025 MELISSA SEMANAL A6 CAMINHO DAS ABELHAS,"120,0",18/11/2024,2024-47,11,2024,11-2024,Argolados,180
7577.0,15737-1,15737,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,5963,AGENDA PLANNER CICEROS 2025 ASTRAL SEMANAL 14X21 MARÉ OFF WHITE,"140,0",18/11/2024,2024-47,11,2024,11-2024,Brochura,140
7578.0,15700-1,15700,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,6106,AGENDA PLANNER CICEROS 2025 ATELIÊ DIÁRIA 14X21 PRETO,"130,0",18/11/2024,2024-47,11,2024,11-2024,Brochura,130
7579.0,15727-1,15727,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,5970,AGENDA PLANNER CICEROS 2025 ASTRAL SEMANAL ANOTAÇÕES 14X21 ECLIPSE PRETO,"123,0",20/11/2024,2024-47,11,2024,11-2024,Brochura,123
7580.0,15768-1,15768,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7295,CALENDARIO DE MESA 20X15 CICEROS 2025 BOSSA NOVA,"230,0",20/11/2024,2024-47,11,2024,11-2024,Calendário com capa,345
7581.0,15896-1,15896,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,2764,CADERNO CRIATIVO ARGOLADO ASTRAL PAUTADO 17X24 ESPAÇO TEMPO PRETO,"205,0",20/11/2024,2024-47,11,2024,11-2024,Argolados,"307,5"
7582.0,15887-1,15887,1,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,6861,CADERNETA CICEROS ASTRAL SEM PAUTA 14X21 MARÉ OFF WHITE,"350,0",20/11/2024,2024-47,11,2024,11-2024,Brochura,350
7583.0,15676-1,15676,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,6717,BLOCO WIRE-O ATELIÊ PAUTADO 12X20 OFF WHITE,"200,0",19/11/2024,2024-47,11,2024,11-2024,Wire-o Simples,200
7584.0,15432-1,15432,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,5505,CADERNETA CICEROS BOSSA NOVA PAUTADO 14X21 BOEMIA,"200,0",19/11/2024,2024-47,11,2024,11-2024,Brochura,200
7585.0,16004-1,16004,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,7431,PLANNER PERMANENTE REVISTA PLANEJAMENTO ATELIÊ MENSAL 19X25 PRETO,"200,0",18/11/2024,2024-47,11,2024,11-2024,Revistas(Individuais),120
7586.0,15840-1,15840,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,7783,CADERNETA CICEROS KEMILY MIOLO TRI 14X21 ORGANIZE VERDE,"200,0",20/11/2024,2024-47,11,2024,11-2024,Brochura,200
7587.0,14986-1,14986,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,7165,CADERNO ORGANIZADOR ASTRAL PAUTADO & PONTADO 17X24 ECLIPSE PRETO,"450,0",22/11/2024,2024-47,11,2024,11-2024,Caderno organizador,900
7588.0,14995-1,14995,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,7257,CADERNO ORGANIZADOR PÓLEN PAUTADO & PONTADO 17X24 AROMAS AZUL,"400,0",22/11/2024,2024-47,11,2024,11-2024,Caderno organizador,800
7589.0,14917-1,14917,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,3310,CADERNETA CICEROS CLÁSSICA MIOLO TRI 14X21 PRETA,"200,0",20/11/2024,2024-47,11,2024,11-2024,Brochura,200
7590.0,15816-1,15816,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,7769,CADERNO ESPIRAL KEMILY PAUTADO 17X24 DESPERTE OFF WHITE 160 FLS,"150,0",20/11/2024,2024-47,11,2024,11-2024,Wire-o Simples,150
7591.0,15871-1,15871,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,1407,CADERNETA CICEROS CLASSICA SEM PAUTA 9X13 PRETO/PRETO,"150,0",19/11/2024,2024-47,11,2024,11-2024,Brochura,150
7592.0,15876-1,15876,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,1827,CADERNETA CICEROS CLASSICA SEM PAUTA 14X21 PRETO/PRETO,"200,0",21/11/2024,2024-47,11,2024,11-2024,Brochura,200
7593.0,15484-1,15484,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,1827,CADERNETA CICEROS CLASSICA SEM PAUTA 14X21 PRETO/PRETO,"200,0",21/11/2024,2024-47,11,2024,11-2024,Brochura,200
7594.0,15895-1,15895,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,2382,CADERNO CRIATIVO ARGOLADO CLÁSSICA PAUTADO 17X24 CARAMELO,"200,0",22/11/2024,2024-47,11,2024,11-2024,Argolados,300
7595.0,15217-1,15217,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,7066,CADERNO CRIATIVO ARGOLADO OFFICE DUO PÓLEN PAUTADO & PONTADO A5 AROMAS OFF WHITE,"150,0",21/11/2024,2024-47,11,2024,11-2024,Argolados,225
7596.0,15725-1,15725,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,6090,"AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL PLANEJAMENTO 17X19,5 CARAMELO","110,0",21/11/2024,2024-47,11,2024,11-2024,Brochura,110
7597.0,15714-1,15714,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,6557,"AGENDA PLANNER WIRE-O 2025 MELISSA DIÁRIA 11,5X16 CASINHA DAS ABELHAS","125,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,250
7598.0,15750-1,15750,1,EQ-4,SUELLEN,SITE,ENTREGA TOTAL,6519,"AGENDA PLANNER WIRE-O 2025 PÓLEN SEMANAL OFFICE 15,5X9 AROMAS AZUL","120,0",21/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,240
7599.0,15712-1,15712,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,6403,"AGENDA PLANNER WIRE-O 2025 CLÁSSICA DIÁRIA 11,5X16 VERDE OLIVA","51,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,102
7600.0,15448-1,15448,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,4898,PLANNER PERMANENTE WIRE-O PÓLEN FINANCEIRO A5 TROPICÁLIA PRETO,"150,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,300
7601.0,15949-1,15949,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,6946,CADERNETA MEU PEQUENO CICEROS PÓLEN PAUTADO 14X21 AROMAS AZUL,"200,0",18/11/2024,2024-47,11,2024,11-2024,Revistas(Individuais),120
7602.0,15717-1,15717,1,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,6656,"AGENDA PLANNER WIRE-O 2025 PÓLEN DIÁRIA 11,5X16 AROMAS AMARELO","80,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,160
7603.0,15713-1,15713,1,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,6472,"AGENDA PLANNER WIRE-O 2025 ATELIÊ DIÁRIA 11,5X16 ROSA","70,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,140
7605.0,15716-1,15716,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,6632,"AGENDA PLANNER WIRE-O 2025 BOSSA NOVA DIÁRIA 11,5X16 PONTOS OFF WHITE","40,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,80
7606.0,15707-1,15707,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,6489,AGENDA PLANNER WIRE-O 2025 ATELIÊ DIÁRIA A5 OFF WHITE,"140,0",21/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,280
7607.0,15905-1,15905,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,7097,CADERNO CRIATIVO ARGOLADO MELISSA PAUTADO 17X24 CASINHA DAS ABELHAS,"425,0",19/11/2024,2024-47,11,2024,11-2024,Argolados,"637,5"
7608.0,15905-2,15905,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,7097,CADERNO CRIATIVO ARGOLADO MELISSA PAUTADO 17X24 CASINHA DAS ABELHAS,"100,0",19/11/2024,2024-47,11,2024,11-2024,Argolados,150
7609.0,15826-1,15826,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,7363,PLANNER PERMANENTE CICEROS CADERNETA ATELIÊ 14X21 PRETO,"200,0",22/11/2024,2024-47,11,2024,11-2024,Brochura,200
7610.0,15463-1,15463,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,6786,CADERNETA CICEROS ATELIÊ MIOLO TRI 14X21 PRETO,"200,0",21/11/2024,2024-47,11,2024,11-2024,Brochura,200
7612.0,15888-1,15888,1,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,6885,CADERNETA CICEROS BOSSA NOVA SEM PAUTA 14X21 PONTOS AZUL,"250,0",22/11/2024,2024-47,11,2024,11-2024,Brochura,250
7613.0,15889-1,15889,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6915,CADERNETA CICEROS PÓLEN SEM PAUTA 14X21 AROMAS AMARELO,"200,0",20/11/2024,2024-47,11,2024,11-2024,Brochura,200
7614.0,15500-1,15500,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,8583,REFIL CADERNO CRIATIVO ARGOLADO OFFICE 40FLS POLEN 80G SEM PAUTA A5,"1.000,0",22/11/2024,2024-47,11,2024,11-2024,Refil,300
7615.0,15482-1,15482,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,8621,CADERNETA CICEROS CLASSICA SEM PAUTA 9X13 ROSA PASTEL,"200,0",18/11/2024,2024-47,11,2024,11-2024,Brochura,200
7616.0,14891-1,14891,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,951,PLANNER PERMANENTE CICEROS CADERNETA CLÁSSICA 14X21 PRETO,"300,0",22/11/2024,2024-47,11,2024,11-2024,Brochura,300
7617.0,15710-1,15710,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6663,AGENDA PLANNER WIRE-O 2025 PÓLEN DIÁRIA A5 AROMAS AZUL,"110,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,220
7618.0,15760-1,15760,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,6441,AGENDA PLANNER WIRE-O 2025 CLÁSSICA SEMANAL ANOTAÇÕES A5 VERMELHO QUENTE,"145,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,290
7619.0,15873-1,15873,1,EQ-7,CASSIA,ATACADO,ENTREGA TOTAL,3433,CADERNETA CICEROS CLÁSSICA SEM PAUTA 9X13 VERMELHO QUENTE,"250,0",22/11/2024,2024-47,11,2024,11-2024,Brochura,250
7620.0,15412-1,15412,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7325,CALENDARIO DE PAREDE A3 CICEROS 2025 ATELIÊ,"385,0",19/11/2024,2024-47,11,2024,11-2024,Calendário,"288,75"
7621.0,15467-1,15467,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,7479,PLANNER PERMANENTE WIRE-O KRAFT SEMANAL NOTAS A5 FLORES MAX,"150,0",20/11/2024,2024-47,11,2024,11-2024,Wire-o sem fita,180
7622.0,15706-1,15706,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6410,AGENDA PLANNER WIRE-O 2025 CLÁSSICA DIÁRIA A5 CAFÉ,"113,0",22/11/2024,2024-47,11,2024,11-2024,Wire-o com fita,226
7623.0,15756-1,15756,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,5925,AGENDA PLANNER ARGOLADO 2025 BOSSA NOVA SEMANAL NOTAS A5 BOEMIA,"55,0",20/11/2024,2024-47,11,2024,11-2024,Argolados,"82,5"
7624.0,15832-1,15832,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,3327,CADERNETA CICEROS CLÁSSICA MIOLO TRI 14X21 CARAMELO,"175,0",21/11/2024,2024-47,11,2024,11-2024,Brochura,175
7625.0,15778-1,15778,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,7653,CADERNO ESPIRAL MELISSA PAUTADO 20X28 FAVO DE ABELHAS 80 FLS,"200,0",20/11/2024,2024-47,11,2024,11-2024,Wire-o Simples,200
7626.0,15772-1,15772,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,7332,CALENDARIO DE PAREDE A3 CICEROS 2025 KRAFT,"143,0",19/11/2024,2024-47,11,2024,11-2024,Calendário,"107,25"
7627.0,15738-1,15738,1,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,6007,AGENDA PLANNER CICEROS 2025 CLÁSSICA SEMANAL 14X21 PRETA,"212,0",22/11/2024,2024-47,11,2024,11-2024,Brochura,212
7628.0,15919-1,15919,1,EQ-5,CAIO,ATACADO,ENTREGA TOTAL,7059,CADERNO CRIATIVO ARGOLADO OFFICE DUO MELISSA PAUTADO & PONTADO A5 COLMÉIA,"300,0",22/11/2024,2024-47,11,2024,11-2024,Argolados,450
7629.0,15916-1,15916,1,EQ-3,ROSE,ATACADO,ENTREGA TOTAL,7004,CADERNO CRIATIVO ARGOLADO OFFICE DUO BOSSA NOVA PAUTADO & PONTADO A5 PONTOS OFF WHITE,"150,0",19/11/2024,2024-47,11,2024,11-2024,Argolados,225
7630.0,15718-1,15718,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,5819,AGENDA PLANNER ARGOLADO 2025 ASTRAL SEMANAL A6 MARÉ OFF WHITE,"120,0",21/11/2024,2024-47,11,2024,11-2024,Argolados,180
7631.0,15209-1,15209,1,EQ-8,MARGO,ATACADO,ENTREGA TOTAL,9062,REFIL CADERNO CRIATIVO ARGOLADO 40FLS POLEN 80G PAUTADO 17X24,"1.500,0",21/11/2024,2024-47,11,2024,11-2024,Refil,450
7632.0,15704-1,15704,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6304,AGENDA PLANNER CICEROS 2025 PÓLEN DIÁRIA 14X21 AROMAS OFF WHITE,"160,0",22/11/2024,2024-47,11,2024,11-2024,Brochura,160
7633.0,15492-2,15492,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,3976,PLANNER PERMANENTE WIRE-O MELISSA SEMANAL NOTAS A5 FAVO DE ABELHAS,"150,0",14/11/2024,2024-46,11,2024,11-2024,Wire-o sem fita,180
7634.0,15959-2,15959,2,EQ-8,MARGO,SITE,ENTREGA TOTAL,5024,REFIL CADERNO CRIATIVO ARGOLADO 99 FLS PÓLEN 80G PLANNER PERMANENTE SEMANAL NOTAS A5 C/ DIVISÓRIAS,"100,0",14/11/2024,2024-46,11,2024,11-2024,Refil,30
7635.0,15786-2,15786,2,EQ-6,ELIANE,ATACADO,ENTREGA TOTAL,1804,CADERNO ESPIRAL CLÁSSICA PAUTADO 17X24 PRETO,"50,0",15/11/2024,2024-46,11,2024,11-2024,Wire-o Simples,50
7636.0,15721-2,15721,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,5857,AGENDA PLANNER ARGOLADO 2025 CLÁSSICA SEMANAL A6 CAFÉ,"100,0",18/11/2024,2024-47,11,2024,11-2024,Argolados,150
7637.0,15723-2,15723,1,EQ-1,RAYANE,SITE,ENTREGA TOTAL,5932,AGENDA PLANNER ARGOLADO 2025 MELISSA SEMANAL A6 CAMINHO DAS ABELHAS,"80,00",18/11/2024,2024-47,11,2024,11-2024,Argolados,120
7638.0,15737-2,15737,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,5963,AGENDA PLANNER CICEROS 2025 ASTRAL SEMANAL 14X21 MARÉ OFF WHITE,"90,0",18/11/2024,2024-47,11,2024,11-2024,Brochura,90
7639.0,15700-2,15700,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,6106,AGENDA PLANNER CICEROS 2025 ATELIÊ DIÁRIA 14X21 PRETO,"200,0",18/11/2024,2024-47,11,2024,11-2024,Brochura,200
7640.0,15997-1,15997,1,EQ-5,CAIO,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"120,0",18/11/2024,2024-47,11,2024,11-2024,Brochura,120
7641.0,15412-2,15412,2,EQ-8,MARGO,SITE,ENTREGA TOTAL,7325,CALENDARIO DE PAREDE A3 CICEROS 2025 ATELIÊ,"110,0",19/11/2024,2024-47,11,2024,11-2024,Calendário,"82,5"
7642.0,15676-2,15676,2,EQ-5,CAIO,SITE,ENTREGA TOTAL,6717,BLOCO WIRE-O ATELIÊ PAUTADO 12X20 OFF WHITE,"50,0",19/11/2024,2024-47,11,2024,11-2024,Wire-o Simples,50
7643.0,15753-2,15753,2,EQ-2,DEYVSON,SITE,ENTREGA TOTAL,5871,AGENDA PLANNER ARGOLADO 2025 CLÁSSICA SEMANAL NOTAS A5 VERDE OLIVA,"120,0",19/11/2024,2024-47,11,2024,11-2024,Argolados,180
7644.0,15772-2,15772,2,EQ-8,MARGO,SITE,ENTREGA TOTAL,7332,CALENDARIO DE PAREDE A3 CICEROS 2025 KRAFT,"200,0",19/11/2024,2024-47,11,2024,11-2024,Calendário,150
7645.0,15727-2,15727,2,EQ-5,CAIO,SITE,ENTREGA TOTAL,5970,AGENDA PLANNER CICEROS 2025 ASTRAL SEMANAL ANOTAÇÕES 14X21 ECLIPSE PRETO,"123,0",20/11/2024,2024-47,11,2024,11-2024,Brochura,123
7646.0,15756-2,15756,2,EQ-3,ROSE,SITE,ENTREGA TOTAL,5925,AGENDA PLANNER ARGOLADO 2025 BOSSA NOVA SEMANAL NOTAS A5 BOEMIA,"200,0",20/11/2024,2024-47,11,2024,11-2024,Argolados,300
7647.0,15768-2,15768,2,EQ-8,MARGO,SITE,ENTREGA TOTAL,7295,CALENDARIO DE MESA 20X15 CICEROS 2025 BOSSA NOVA,"60,0",20/11/2024,2024-47,11,2024,11-2024,Calendário com capa,90
7648.0,15896-2,15896,2,EQ-1,RAYANE,SITE,ENTREGA TOTAL,2764,CADERNO CRIATIVO ARGOLADO ASTRAL PAUTADO 17X24 ESPAÇO TEMPO PRETO,"90,0",20/11/2024,2024-47,11,2024,11-2024,Argolados,135
7649.0,15998-1,15998,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P31,CADERNO WIRE-O$A5$POLICROMIA,"100,0",25/11/2024,2024-48,11,2024,11-2024,Wire-o sem fita,120
7650.0,15999-1,15999,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P47,CICEROS$14x21$POLICROMIA,"50,0",25/11/2024,2024-48,11,2024,11-2024,Brochura,50
7651.0,16000-1,16000,1,EQ-1,RAYANE,PERSONALIZADO,ENTREGA TOTAL,P45,CICEROS$14x21$COURO SINTETICO,"50,0",25/11/2024,2024-48,11,2024,11-2024,Brochura,50
7652.0,15726-1,15726,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6298,"AGENDA PLANNER CICEROS 2025 BOSSA NOVA SEMANAL PLANEJAMENTO 17X19,5 BOEMIA","140,0",25/11/2024,2024-48,11,2024,11-2024,Brochura,140
7653.0,15862-2,15862,2,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6736,CADERNETA CICEROS CLASSICA PONTADO 14X21 PRETO/PRETO,"1.400,0",28/11/2024,2024-48,11,2024,11-2024,Brochura,1400
7654.0,15701-1,15701,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6175,AGENDA PLANNER CICEROS 2025 MELISSA DIÁRIA 14X21 FAVO DE ABELHAS,"200,0",28/11/2024,2024-48,11,2024,11-2024,Brochura,200
7655.0,15703-1,15703,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6250,AGENDA PLANNER CICEROS 2025 BOSSA NOVA DIÁRIA 14X21 PONTOS AZUL,"95,0",29/11/2024,2024-48,11,2024,11-2024,Brochura,95
7656.0,15698-1,15698,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,5987,AGENDA PLANNER CICEROS 2025 CLÁSSICA DIÁRIA 14X21 VERMELHO QUENTE,"143,0",29/11/2024,2024-48,11,2024,11-2024,Brochura,143
7657.0,15855-1,15855,1,EQ-1,RAYANE,ATACADO,ENTREGA TOTAL,6878,CADERNETA CICEROS MELISSA PAUTADO 14X21 FAVO DE ABELHAS,"350,0",02/12/2024,2024-49,12,2024,12-2024,Brochura,350
7658.0,15908-1,15908,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,3358,CADERNO CRIATIVO ARGOLADO OFFICE DUO CLÁSSICA PAUTADO & PONTADO A5 VERDE OLIVA,"500,0",26/11/2024,2024-48,11,2024,11-2024,Argolados,750
7659.0,15841-1,15841,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,838,CADERNETA CICEROS CLÁSSICA PAUTADO 14X21 CARAMELO,"250,0",27/11/2024,2024-48,11,2024,11-2024,Brochura,250
7660.0,15882-1,15882,1,EQ-2,DEYVSON,ATACADO,ENTREGA TOTAL,3440,CADERNETA CICEROS CLÁSSICA SEM PAUTA 14X21 VERMELHO QUENTE,"200,0",27/11/2024,2024-48,11,2024,11-2024,Brochura,200
